ConfirmationID,TradeRef,ISIN_Code,Scrip,Qty,Rate,TradeDay,SettleDay,Cycle,BrokerCode,BrokerName,Exchange_Code,Side,CCY,DP_ID,DP_Account
BC-TRD-00840,TRD-00840,INE002A01018,RELIANCE_INDUSTRIES,1400,2964.0008,25-Jun-2026,25-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00841,TRD-00841,INE148O01018,EID_PARRY_(INDIA),20,722.4100,25-Jun-2026,29-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00842,TRD-00842,INE047A01021,TITAN_COMPANY,9,3301.8168,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00843,TRD-00843,INE140A01024,BANK_OF_BARODA,90,237.6440,25-Jun-2026,25-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00844,TRD-00844,INE148I01020,POLICYBAZAAR_(PB_FIN,1000,1678.1218,25-Jun-2026,25-Jun-2026,T0,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00845,TRD-00845,INE030A01027,HINDUSTAN_UNILEVER,1400,2434.8777,25-Jun-2026,29-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00846,TRD-00846,INE044A01036,DABUR_INDIA,110,598.9495,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00847,TRD-00847,INE03YQ01011,CLEAN_SCIENCE_&_TECH,7,1287.1552,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00848,TRD-00848,INE009A01021,INFOSYS,800,1649.0403,25-Jun-2026,25-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00849,TRD-00849,INE397D01024,BHARAT_FORGE,8000,1192.4214,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00850,TRD-00850,INE669E01016,BHARTI_AIRTEL,17,1680.3641,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00851,TRD-00851,INE154A01025,ITC,100,444.2141,25-Jun-2026,29-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00852,TRD-00852,INE216A01030,BHARAT_ELECTRONICS,3,307.6140,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00853,TRD-00853,INE059B01024,RAIN_INDUSTRIES,200,149.5278,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00854,TRD-00854,INE917I01010,AVENUE_SUPERMARTS_(D,50,4104.6510,25-Jun-2026,29-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00855,TRD-00855,INE090A01021,ICICI_BANK,600,1153.4870,25-Jun-2026,25-Jun-2026,T0,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00856,TRD-00856,INE259A01022,GODREJ_CONSUMER_PROD,40,1259.7093,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00857,TRD-00857,INE795G01014,POWER_GRID_CORPORATI,1700,299.9936,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00858,TRD-00858,INE274J01014,HAPPIEST_MINDS_TECHN,600,785.9087,25-Jun-2026,29-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00859,TRD-00859,INE021A01026,ASIAN_PAINTS,17,2902.5235,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00860,TRD-00860,INE628A01036,ULTRATECH_CEMENT,750,10068.5622,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00861,TRD-00861,INE176A01028,BAJAJ_FINANCE,425,7099.4123,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00862,TRD-00862,INE03YQ01011,CLEAN_SCIENCE_&_TECH,17,1276.9080,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00863,TRD-00863,INE585B01010,MARUTI_SUZUKI,900,12619.7950,25-Jun-2026,29-Jun-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302679,67890123
BC-TRD-00864,TRD-00864,INE062A01020,STATE_BANK_OF_INDIA,400,787.4962,25-Jun-2026,25-Jun-2026,T0,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00865,TRD-00865,INE03VK01010,CARTRADE_TECH,10000,655.0184,25-Jun-2026,29-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00866,TRD-00866,INE021A01026,ASIAN_PAINTS,70,2960.3128,25-Jun-2026,25-Jun-2026,T0,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00867,TRD-00867,INE062A01020,STATE_BANK_OF_INDIA,7141,858.1902,25-Jun-2026,25-Jun-2026,T0,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00868,TRD-00868,INE795G01014,POWER_GRID_CORPORATI,100,330.7984,25-Jun-2026,25-Jun-2026,T0,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00869,TRD-00869,INE467B01029,TATA_CONSULTANCY_SER,350,3778.9404,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00870,TRD-00870,INE090A01021,ICICI_BANK,7000,1153.7089,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00871,TRD-00871,INE528G01035,SHRIRAM_FINANCE,15,2604.8292,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00872,TRD-00872,INE00WK01013,ROUTE_MOBILE,11,1301.9686,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00873,TRD-00873,INE545U01014,NAZARA_TECHNOLOGIES,16,817.9457,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00874,TRD-00874,INE917I01010,AVENUE_SUPERMARTS_(D,50,3864.1544,25-Jun-2026,29-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00875,TRD-00875,INE129A01019,GAIL_(INDIA),2000,196.9237,25-Jun-2026,29-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00876,TRD-00876,INE274J01014,HAPPIEST_MINDS_TECHN,4000,751.0690,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00877,TRD-00877,INE752E01010,PIDILITE_INDUSTRIES,2800,2941.5783,25-Jun-2026,25-Jun-2026,T0,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00878,TRD-00878,INE669E01016,BHARTI_AIRTEL,2500,1579.4595,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00879,TRD-00879,INE545U01014,NAZARA_TECHNOLOGIES,3200,801.6208,25-Jun-2026,29-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00880,TRD-00880,INE040A01034,HDFC_BANK,600,1638.4373,25-Jun-2026,29-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00881,TRD-00881,INE752E01010,PIDILITE_INDUSTRIES,90,2728.4335,29-Jun-2026,29-Jun-2026,T0,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00882,TRD-00882,INE726G01019,TRENT,170,5620.8659,29-Jun-2026,30-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00883,TRD-00883,INE585B01010,MARUTI_SUZUKI,30,12681.8966,29-Jun-2026,30-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00884,TRD-00884,INE669E01016,BHARTI_AIRTEL,25,1660.0058,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00885,TRD-00885,INE062A01020,STATE_BANK_OF_INDIA,8,855.1332,29-Jun-2026,30-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00886,TRD-00886,INE101A01026,KOTAK_MAHINDRA_BANK,600,1893.0399,29-Jun-2026,30-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00887,TRD-00887,INE059B01024,RAIN_INDUSTRIES,1600,126.2097,29-Jun-2026,30-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678951
BC-TRD-00888,TRD-00888,INE467B01029,TATA_CONSULTANCY_SER,15,3552.2366,29-Jun-2026,29-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00889,TRD-00889,INE205A01025,SIEMENS,190,5846.2479,29-Jun-2026,30-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00890,TRD-00890,INE092T01019,ZOMATO,1200,210.3951,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00891,TRD-00891,INE761H01022,AFFLE_(INDIA),3000,1178.7759,29-Jun-2026,30-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00892,TRD-00892,INE761H01022,AFFLE_(INDIA),1300,1205.0801,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00893,TRD-00893,INE009A01021,INFOSYS,350,1468.5639,29-Jun-2026,30-Jun-2026,T1,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00894,TRD-00894,INE483S01020,LATENT_VIEW_ANALYTIC,10,423.3469,29-Jun-2026,30-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00895,TRD-00895,INE160A01022,NESTLE_INDIA,3400,2233.1326,29-Jun-2026,30-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00896,TRD-00896,INE216A01030,BHARAT_ELECTRONICS,10,325.3936,29-Jun-2026,30-Jun-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00897,TRD-00897,INE795G01014,POWER_GRID_CORPORATI,300,304.9601,29-Jun-2026,30-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00898,TRD-00898,INE030A01027,HINDUSTAN_UNILEVER,55,2504.9355,29-Jun-2026,30-Jun-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00899,TRD-00899,INE148I01020,POLICYBAZAAR_(PB_FIN,600,1627.6746,29-Jun-2026,29-Jun-2026,T0,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00900,TRD-00900,INE274J01014,HAPPIEST_MINDS_TECHN,1500,731.7012,29-Jun-2026,30-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00901,TRD-00901,INE03VK01010,CARTRADE_TECH,950,614.8475,29-Jun-2026,30-Jun-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00902,TRD-00902,INE104S01021,UJJIVAN_SFB,1200,40.0208,29-Jun-2026,30-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00903,TRD-00903,INE121A01024,CHOLAMANDALAM_INVEST,375,1444.6711,29-Jun-2026,29-Jun-2026,T0,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00904,TRD-00904,INE216A01030,BHARAT_ELECTRONICS,20,302.1752,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00905,TRD-00905,INE483S01020,LATENT_VIEW_ANALYTIC,60,456.5910,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00906,TRD-00906,INE101A01026,KOTAK_MAHINDRA_BANK,190,1834.3514,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN320484,34567090
BC-TRD-00907,TRD-00907,INE062A01020,STATE_BANK_OF_INDIA,3648,831.5753,29-Jun-2026,29-Jun-2026,T0,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00908,TRD-00908,INE044A01036,DABUR_INDIA,7500,551.9186,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00909,TRD-00909,INE761H01022,AFFLE_(INDIA),1600,1230.0489,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00910,TRD-00910,INE009A01021,INFOSYS,10,1564.3990,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00911,TRD-00911,INE883A01011,FINOLEX_CABLES,500,931.2751,29-Jun-2026,30-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00912,TRD-00912,INE483S01020,LATENT_VIEW_ANALYTIC,8500,527.6237,29-Jun-2026,30-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00913,TRD-00913,INE00IN01015,PAYTM_(ONE97),350,399.7986,29-Jun-2026,30-Jun-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00914,TRD-00914,INE545U01014,NAZARA_TECHNOLOGIES,1400,780.6864,29-Jun-2026,30-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00915,TRD-00915,INE483S01020,LATENT_VIEW_ANALYTIC,1800,430.9230,29-Jun-2026,30-Jun-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00916,TRD-00916,INE669E01016,BHARTI_AIRTEL,25,1602.1550,29-Jun-2026,29-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00917,TRD-00917,INE669E01016,BHARTI_AIRTEL,10,1671.2611,29-Jun-2026,30-Jun-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00918,TRD-00918,INE585B01010,MARUTI_SUZUKI,650,13118.2085,29-Jun-2026,29-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00919,TRD-00919,INE018A01030,LARSEN_&_TOUBRO,8500,3563.3365,29-Jun-2026,30-Jun-2026,T1,BRK-004,Kotak Securities,NSE,B,INR,IN300757,45678901
BC-TRD-00920,TRD-00920,INE238A01034,AXIS_BANK,80,1054.3360,29-Jun-2026,30-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00921,TRD-00921,INE238A01034,AXIS_BANK,950,1111.0119,29-Jun-2026,29-Jun-2026,T0,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00922,TRD-00922,INE059B01024,RAIN_INDUSTRIES,1800,164.3389,29-Jun-2026,30-Jun-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00923,TRD-00923,INE205A01025,SIEMENS,300,5800.4343,29-Jun-2026,29-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00924,TRD-00924,INE148O01018,EID_PARRY_(INDIA),2400,759.5170,29-Jun-2026,30-Jun-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00925,TRD-00925,INE101A01026,KOTAK_MAHINDRA_BANK,150,1829.0610,30-Jun-2026,30-Jun-2026,T0,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00926,TRD-00926,INE030A01027,HINDUSTAN_UNILEVER,1100,2540.5510,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00927,TRD-00927,INE047A01021,TITAN_COMPANY,100,3465.6073,30-Jun-2026,01-Jul-2026,T1,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00928,TRD-00928,INE002A01018,RELIANCE_INDUSTRIES,140,2916.7372,30-Jun-2026,30-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00929,TRD-00929,INE00IN01015,PAYTM_(ONE97),15,447.2246,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00930,TRD-00930,INE259A01022,GODREJ_CONSUMER_PROD,1200,1367.8292,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00931,TRD-00931,INE148I01020,POLICYBAZAAR_(PB_FIN,500,1666.4562,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00932,TRD-00932,INE238A01034,AXIS_BANK,200,1197.0179,30-Jun-2026,30-Jun-2026,T0,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00933,TRD-00933,INE238A01034,AXIS_BANK,7,1197.6395,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00934,TRD-00934,INE238A01034,AXIS_BANK,30,1138.2247,30-Jun-2026,30-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00935,TRD-00935,INE160A01022,NESTLE_INDIA,25,2497.5854,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00936,TRD-00936,INE160A01022,NESTLE_INDIA,11,2329.7645,30-Jun-2026,30-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00937,TRD-00937,INE062A01020,STATE_BANK_OF_INDIA,50,805.0140,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00938,TRD-00938,INE397D01024,BHARAT_FORGE,300,1326.0197,30-Jun-2026,30-Jun-2026,T0,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00939,TRD-00939,INE628A01036,ULTRATECH_CEMENT,150,9927.9920,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00940,TRD-00940,INE059B01024,RAIN_INDUSTRIES,7000,156.3627,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00941,TRD-00941,INE059B01024,RAIN_INDUSTRIES,100,141.3109,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00942,TRD-00942,INE752E01010,PIDILITE_INDUSTRIES,75,2852.6271,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00943,TRD-00943,INE009A01021,INFOSYS,20,1633.8232,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00944,TRD-00944,INE795G01014,POWER_GRID_CORPORATI,10,332.4965,30-Jun-2026,30-Jun-2026,T0,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00945,TRD-00945,INE761H01022,AFFLE_(INDIA),500,1207.4950,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00946,TRD-00946,INE148I01020,POLICYBAZAAR_(PB_FIN,55,1795.2764,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,NSE,S,INR,IN300513,12345678
BC-TRD-00947,TRD-00947,INE483S01020,LATENT_VIEW_ANALYTIC,100,437.2300,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,S,INR,IN301774,56789012
BC-TRD-00948,TRD-00948,INE059B01024,RAIN_INDUSTRIES,3200,152.6080,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,BSE,S,INR,IN301774,56789012
BC-TRD-00949,TRD-00949,INE047A01021,TITAN_COMPANY,100,3333.8089,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00950,TRD-00950,INE044A01036,DABUR_INDIA,160,564.6940,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00951,TRD-00951,INE216A01030,BHARAT_ELECTRONICS,8,310.4265,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00952,TRD-00952,INE040A01034,HDFC_BANK,75,1675.1414,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,BSE,B,INR,IN301774,56789012
BC-TRD-00953,TRD-00953,INE104S01021,UJJIVAN_SFB,1900,45.9254,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00954,TRD-00954,INE795G01014,POWER_GRID_CORPORATI,928,314.7965,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,BSE,B,INR,IN300513,12345678
BC-TRD-00955,TRD-00955,INE047A01021,TITAN_COMPANY,1400,3260.1250,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,BSE,S,INR,IN300513,12345678
BC-TRD-00956,TRD-00956,INE002A01018,RELIANCE_INDUSTRIES,100,2882.1224,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00957,TRD-00957,INE216A01030,BHARAT_ELECTRONICS,250,290.4488,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,NSE,B,INR,IN300484,34567890
BC-TRD-00958,TRD-00958,INE021A01026,ASIAN_PAINTS,70,2806.4476,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
BC-TRD-00959,TRD-00959,INE467B01029,TATA_CONSULTANCY_SER,700,3537.2826,30-Jun-2026,01-Jul-2026,T1,BRK-002,ICICI Securities,NSE,B,INR,IN301549,23456789
BC-TRD-00960,TRD-00960,INE216A01030,BHARAT_ELECTRONICS,20,288.6659,30-Jun-2026,01-Jul-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00961,TRD-00961,INE018A01030,LARSEN_&_TOUBRO,2000,3450.3391,30-Jun-2026,01-Jul-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00962,TRD-00962,INE044A01036,DABUR_INDIA,110,559.7737,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00963,TRD-00963,INE030A01027,HINDUSTAN_UNILEVER,10000,2369.4619,30-Jun-2026,30-Jun-2026,T0,BRK-006,Axis Securities,BSE,B,INR,IN302679,67890123
BC-TRD-00964,TRD-00964,INE044A01036,DABUR_INDIA,110,596.9989,30-Jun-2026,01-Jul-2026,T1,BRK-006,Axis Securities,BSE,S,INR,IN302779,67890423
BC-TRD-00965,TRD-00965,INE03VK01010,CARTRADE_TECH,7,578.5384,30-Jun-2026,01-Jul-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00966,TRD-00966,INE047A01021,TITAN_COMPANY,3800,3162.8837,30-Jun-2026,30-Jun-2026,T0,BRK-003,HDFC Securities,BSE,S,INR,IN300484,34567890
BC-TRD-00967,TRD-00967,INE03YQ01011,CLEAN_SCIENCE_&_TECH,30,1323.7620,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00968,TRD-00968,INE628A01036,ULTRATECH_CEMENT,3000,10107.8163,30-Jun-2026,01-Jul-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00969,TRD-00969,INE545U01014,NAZARA_TECHNOLOGIES,650,754.2021,30-Jun-2026,01-Jul-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00970,TRD-00970,INE160A01022,NESTLE_INDIA,850,2390.3889,30-Jun-2026,01-Jul-2026,T1,BRK-001,Zerodha Securities,NSE,B,INR,IN300513,12345678
BC-TRD-00971,TRD-00971,INE216A01030,BHARAT_ELECTRONICS,275,295.0014,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00972,TRD-00972,INE121A01024,CHOLAMANDALAM_INVEST,10,1406.3691,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,NSE,S,INR,IN300484,34567890
BC-TRD-00973,TRD-00973,INE140A01024,BANK_OF_BARODA,8500,274.5174,30-Jun-2026,01-Jul-2026,T1,BRK-002,ICICI Securities,BSE,B,INR,IN301549,23456789
BC-TRD-00974,TRD-00974,INE628A01036,ULTRATECH_CEMENT,4000,10170.5730,30-Jun-2026,01-Jul-2026,T1,BRK-005,Motilal Oswal Securities,NSE,B,INR,IN301774,56789012
BC-TRD-00975,TRD-00975,INE148I01020,POLICYBAZAAR_(PB_FIN,300,1693.9225,30-Jun-2026,01-Jul-2026,T1,BRK-002,ICICI Securities,NSE,S,INR,IN301549,23456789
BC-TRD-00976,TRD-00976,INE361B01024,CANARA_BANK,12,98.1959,30-Jun-2026,30-Jun-2026,T0,BRK-002,ICICI Securities,BSE,S,INR,IN301549,23456789
BC-TRD-00977,TRD-00977,INE528G01035,SHRIRAM_FINANCE,800,2546.7016,30-Jun-2026,01-Jul-2026,T1,BRK-004,Kotak Securities,NSE,S,INR,IN300757,45678901
BC-TRD-00978,TRD-00978,INE361B01024,CANARA_BANK,5,96.3083,30-Jun-2026,01-Jul-2026,T1,BRK-003,HDFC Securities,BSE,B,INR,IN300484,34567890
